subject_id	trial	decision	event_label	event_system_timestamp	event_wall_time
ML02	310	2	response2	2887682631	2887.6826432000
ML02	310	0	trial_end	2887879067	2887.8791511000
ML02	310	0	block_feedback	2889543715	2889.5437393000
ML02	311	0	trial_start	2892568148	2892.5681796000
ML02	311	0	fixation_on	2892568767	2892.5687814000
ML02	311	0	fixation_acquired	2893332250	2893.3322721000
ML02	311	1	stim1_on	2893424501	2893.4245202000
ML02	311	1	stim1_off	2893995985	2893.9960022000
ML02	311	1	response1	2894860373	2894.8604007000
ML02	311	2	stim2_on	2895133871	2895.1338906000
ML02	311	2	stim2_off	2896144326	2896.1443447000
ML02	311	2	response2	2897115930	2897.1159462000
ML02	311	0	trial_end	2897320866	2897.3209485000
ML02	312	0	trial_start	2899108302	2899.1083336000
ML02	312	0	fixation_on	2899108787	2899.1087984000
ML02	312	0	fixation_acquired	2899730306	2899.7303190000
ML02	312	1	stim1_on	2899814543	2899.8145625000
ML02	312	1	stim1_off	2900630269	2900.6302885000
ML02	312	1	response1	2901156036	2901.1560516000
ML02	312	2	stim2_on	2901388201	2901.3882209000
ML02	312	2	stim2_off	2902355778	2902.3557970000
ML02	312	2	response2	2903159800	2903.1598155000
ML02	312	0	trial_end	2903380423	2903.3804427000
ML02	313	0	trial_start	2905172212	2905.1722558000
ML02	313	0	fixation_on	2905172735	2905.1727673000
ML02	313	0	fixation_acquired	2905840030	2905.8400437000
ML02	313	1	stim1_on	2905909707	2905.9097260000
ML02	313	1	stim1_off	2906549296	2906.5493147000
ML02	313	1	response1	2907306746	2907.3067907000
ML02	313	2	stim2_on	2907586192	2907.5862127000
ML02	313	2	stim2_off	2908472494	2908.4725131000
ML02	313	2	response2	2909089500	2909.0895143000
ML02	313	0	trial_end	2909317119	2909.3172010000
ML02	314	0	trial_start	2911138702	2911.1387341000
ML02	314	0	fixation_on	2911139216	2911.1392292000
ML02	314	0	fixation_acquired	2911769894	2911.7699295000
ML02	314	1	stim1_on	2911860153	2911.8601723000
ML02	314	1	stim1_off	2912459231	2912.4592507000
ML02	314	1	response1	2916027259	2916.0272852000
ML02	314	2	stim2_on	2916292373	2916.2923919000
ML02	314	2	stim2_off	2917404138	2917.4041568000
ML02	314	2	response2	2918092952	2918.0929629000
ML02	314	0	trial_end	2918311275	2918.3113254000
ML02	315	0	trial_start	2920114944	2920.1149763000
ML02	315	0	fixation_on	2920115556	2920.1155696000
ML02	315	0	fixation_acquired	2920767424	2920.7674668000
ML02	315	1	stim1_on	2920850278	2920.8502963000
ML02	315	1	stim1_off	2921541542	2921.5415607000
ML02	315	1	response1	2922528353	2922.5283800000
ML02	315	2	stim2_on	2922872963	2922.8729822000
ML02	315	2	stim2_off	2923752805	2923.7528233000
ML02	315	2	response2	2924377902	2924.3779223000
ML02	315	0	trial_end	2924584041	2924.5841212000
ML02	316	0	trial_start	2926389406	2926.3894556000
ML02	316	0	fixation_on	2926389958	2926.3899721000
ML02	316	0	fixation_acquired	2927021708	2927.0217435000
ML02	316	1	stim1_on	2927117065	2927.1170842000
ML02	316	1	stim1_off	2927840852	2927.8408732000
ML02	316	1	response1	2928480175	2928.4801882000
ML02	316	2	stim2_on	2928794947	2928.7949651000
ML02	316	2	stim2_off	2929705985	2929.7060050000
ML02	316	2	response2	2930195378	2930.1953931000
ML02	316	0	trial_end	2930337324	2930.3373448000
ML02	317	0	trial_start	2932139430	2932.1394642000
ML02	317	0	fixation_on	2932139980	2932.1399937000
ML02	317	0	fixation_acquired	2932787037	2932.7870595000
ML02	317	1	stim1_on	2932869747	2932.8697920000
ML02	317	1	stim1_off	2933504866	2933.5048849000
ML02	317	1	response1	2934527367	2934.5273853000
ML02	317	2	stim2_on	2934798832	2934.7988507000
ML02	317	2	stim2_off	2935872907	2935.8729260000
ML02	317	2	response2	2937182102	2937.1821135000
ML02	317	0	trial_end	2937379946	2937.3800275000
ML02	318	0	trial_start	2939178798	2939.1788310000
ML02	318	0	fixation_on	2939179334	2939.1793459000
ML02	318	0	fixation_acquired	2939811714	2939.8117258000
ML02	318	1	stim1_on	2939890905	2939.8909242000
ML02	318	1	stim1_off	2940662052	2940.6620697000
ML02	318	1	response1	2941498574	2941.4985860000
ML02	318	2	stim2_on	2941788993	2941.7890130000
ML02	318	2	stim2_off	2942692625	2942.6926432000
ML02	318	2	response2	2943321879	2943.3219058000
ML02	318	0	trial_end	2943515030	2943.5150502000
ML02	319	0	trial_start	2945325187	2945.3252505000
ML02	319	0	fixation_on	2945325802	2945.3258173000
ML02	319	0	fixation_acquired	2945989679	2945.9897295000
ML02	319	1	stim1_on	2946090764	2946.0908154000
ML02	319	1	stim1_off	2946726392	2946.7264102000
ML02	319	1	response1	2947656546	2947.6565578000
ML02	319	2	stim2_on	2947909346	2947.9093646000
ML02	319	2	stim2_off	2948835607	2948.8356259000
ML02	319	2	response2	2949641610	2949.6416245000
ML02	319	0	trial_end	2949882736	2949.8827558000
ML02	320	0	trial_start	2951724060	2951.7240926000
ML02	320	0	fixation_on	2951724609	2951.7246223000
ML02	320	0	fixation_acquired	2952403481	2952.4034937000
ML02	320	1	stim1_on	2952494038	2952.4940560000
ML02	320	1	stim1_off	2953180509	2953.1805271000
ML02	320	1	response1	2954494609	2954.4946356000
ML02	320	2	stim2_on	2954770973	2954.7709933000
ML02	320	2	stim2_off	2955803676	2955.8036939000
ML02	320	2	response2	2956696756	2956.6967681000
ML02	320	0	trial_end	2956902499	2956.9025816000
ML02	320	0	block_feedback	2958759455	2958.7594785000
ML02	321	0	trial_start	2961854392	2961.8544258000
ML02	321	0	fixation_on	2961854960	2961.8549718000
ML02	321	0	fixation_acquired	2962689932	2962.6899676000
ML02	321	1	stim1_on	2962802550	2962.8025701000
ML02	321	1	stim1_off	2963427346	2963.4273659000
ML02	321	1	response1	2964638577	2964.6385893000
ML02	321	2	stim2_on	2964927220	2964.9272387000
ML02	321	2	stim2_off	2966032376	2966.0323948000
ML02	321	2	response2	2967207764	2967.2077770000
ML02	321	0	trial_end	2967409555	2967.4095741000
ML02	322	0	trial_start	2969235262	2969.2352955000
ML02	322	0	fixation_on	2969235825	2969.2358383000
ML02	322	0	fixation_acquired	2969872853	2969.8728909000
ML02	322	1	stim1_on	2969963006	2969.9630395000
ML02	322	1	stim1_off	2970601150	2970.6011685000
ML02	322	1	response1	2971374452	2971.3744635000
ML02	322	2	stim2_on	2971687695	2971.6877135000
ML02	322	2	stim2_off	2972611752	2972.6117698000
ML02	322	2	response2	2973226564	2973.2265766000
ML02	322	0	trial_end	2973460835	2973.4608680000
ML02	323	0	trial_start	2975341699	2975.3417308000
ML02	323	0	fixation_on	2975342250	2975.3422641000
ML02	323	0	fixation_acquired	2976027121	2976.0271552000
ML02	323	1	stim1_on	2976125039	2976.1250576000
ML02	323	1	stim1_off	2976887387	2976.8874058000
ML02	323	1	response1	2977491541	2977.4915550000
ML02	323	2	stim2_on	2977799371	2977.7993901000
ML02	323	2	stim2_off	2978818408	2978.8184336000
ML02	323	2	response2	2979313335	2979.3133503000
ML02	323	0	trial_end	2979512615	2979.5126578000
ML02	324	0	trial_start	2981346850	2981.3468796000
ML02	324	0	fixation_on	2981347367	2981.3473789000
ML02	324	0	fixation_acquired	2982026984	2982.0270207000
ML02	324	1	stim1_on	2982111714	2982.1117308000
ML02	324	1	stim1_off	2982730526	2982.7305455000
ML02	324	1	response1	2983591520	2983.5915336000
ML02	324	2	stim2_on	2983855302	2983.8553222000
ML02	324	2	stim2_off	2984777686	2984.7777202000
ML02	324	2	response2	2985278693	2985.2787078000
ML02	324	0	trial_end	2985446530	2985.4465688000
ML02	325	0	trial_start	2987269710	2987.2697450000
ML02	325	0	fixation_on	2987270234	2987.2702647000
ML02	325	0	fixation_acquired	2987955360	2987.9553960000
ML02	325	1	stim1_on	2988043816	2988.0438333000
ML02	325	1	stim1_off	2988887983	2988.8880017000
ML02	325	1	response1	2989422055	2989.4220699000
ML02	325	2	stim2_on	2989633955	2989.6339742000
ML02	325	2	stim2_off	2990539903	2990.5399216000
ML02	325	2	response2	2991546951	2991.5469623000
ML02	325	0	trial_end	2991767048	2991.7671330000
ML02	326	0	trial_start	2993618739	2993.6187762000
ML02	326	0	fixation_on	2993619239	2993.6192517000
ML02	326	0	fixation_acquired	2994285980	2994.2860156000
ML02	326	1	stim1_on	2994386573	2994.3865902000
ML02	326	1	stim1_off	2995063796	2995.0638155000
ML02	326	1	response1	2995677336	2995.6773516000
ML02	326	2	stim2_on	2995989478	2995.9894991000
ML02	326	2	stim2_off	2997046504	2997.0465219000
ML02	326	2	response2	2997533136	2997.5331517000
ML02	326	0	trial_end	2997772531	2997.7726100000
ML02	327	0	trial_start	2999633890	2999.6339215000
ML02	327	0	fixation_on	2999634393	2999.6344064000
ML02	327	0	fixation_acquired	3000304794	3000.3048318000
ML02	327	1	stim1_on	3000397445	3000.3974651000
ML02	327	1	stim1_off	3000994460	3000.9944780000
ML02	327	1	response1	3001801710	3001.8017381000
ML02	327	2	stim2_on	3002098571	3002.0985909000
ML02	327	2	stim2_off	3003095443	3003.0954611000
ML02	327	2	response2	3003553295	3003.5533094000
ML02	327	0	trial_end	3003785705	3003.7857678000
ML02	328	0	trial_start	3005651386	3005.6514167000
ML02	328	0	fixation_on	3005651891	3005.6519025000
ML02	328	0	fixation_acquired	3006349638	3006.3496518000
ML02	328	1	stim1_on	3006436350	3006.4363717000
ML02	328	1	stim1_off	3007061233	3007.0612510000
ML02	328	1	response1	3007656239	3007.6562561000
ML02	328	2	stim2_on	3007774083	3007.7741017000
ML02	328	2	stim2_off	3008782726	3008.7827440000
ML02	328	2	response2	3009267954	3009.2679696000
ML02	328	0	trial_end	3009322498	3009.3225544000
ML02	329	0	trial_start	3011100275	3011.1003076000
ML02	329	0	fixation_on	3011100790	3011.1008015000
ML02	329	0	fixation_acquired	3011797699	3011.7977231000
ML02	329	1	stim1_on	3011959563	3011.9595834000
ML02	329	1	stim1_off	3012737301	3012.7373203000
ML02	329	1	response1	3015881309	3015.8813220000
ML02	329	2	stim2_on	3016141238	3016.1412574000
ML02	329	2	stim2_off	3017033646	3017.0336646000
ML02	329	2	response2	3017767683	3017.7676957000
ML02	329	0	trial_end	3017955691	3017.9557294000
ML02	330	0	trial_start	3019831692	3019.8317242000
ML02	330	0	fixation_on	3019832213	3019.8322247000
ML02	330	0	fixation_acquired	3020544650	3020.5446636000
ML02	330	1	stim1_on	3020624939	3020.6249568000
ML02	330	1	stim1_off	3021424685	3021.4247037000
ML02	330	1	response1	3022122514	3022.1225263000
ML02	330	2	stim2_on	3022437234	3022.4372522000
ML02	330	2	stim2_off	3023477590	3023.4776164000
ML02	330	2	response2	3023962903	3023.9629179000
ML02	330	0	trial_end	3024166626	3024.1666457000
ML02	330	0	block_feedback	3026199438	3026.1994613000
ML02	331	0	trial_start	3029533023	3029.5330536000
ML02	331	0	fixation_on	3029533553	3029.5335654000
ML02	331	0	fixation_acquired	3030447816	3030.4478758000
ML02	331	1	stim1_on	3030541465	3030.5414841000
ML02	331	1	stim1_off	3031310343	3031.3103611000
ML02	331	1	response1	3032297764	3032.2977764000
ML02	331	2	stim2_on	3032607430	3032.6074486000
ML02	331	2	stim2_off	3033653228	3033.6532461000
ML02	331	2	response2	3034263479	3034.2635090000
ML02	331	0	trial_end	3034475622	3034.4757033000
ML02	332	0	trial_start	3036348755	3036.3487890000
ML02	332	0	fixation_on	3036349418	3036.3494316000
ML02	332	0	fixation_acquired	3037057496	3037.0575306000
ML02	332	1	stim1_on	3037159212	3037.1592318000
ML02	332	1	stim1_off	3037929517	3037.9295356000
ML02	332	1	response1	3038491220	3038.4912350000
ML02	332	2	stim2_on	3038675970	3038.6759889000
ML02	332	2	stim2_off	3039823867	3039.8238860000
ML02	332	2	response2	3040302938	3040.3029531000
ML02	332	0	trial_end	3040416328	3040.4163468000
ML02	333	0	trial_start	3042217052	3042.2170847000
ML02	333	0	fixation_on	3042217613	3042.2176263000
ML02	333	0	fixation_acquired	3042916156	3042.9161917000
ML02	333	1	stim1_on	3043024625	3043.0246424000
ML02	333	1	stim1_off	3043724803	3043.7248206000
ML02	333	1	response1	3046736461	3046.7364871000
ML02	333	2	stim2_on	3046947907	3046.9479256000
ML02	333	2	stim2_off	3048048121	3048.0481402000
ML02	333	2	response2	3049006712	3049.0067262000
ML02	333	0	trial_end	3049225452	3049.2255154000
ML02	334	0	trial_start	3051124694	3051.1247285000
ML02	334	0	fixation_on	3051125280	3051.1252936000
ML02	334	0	fixation_acquired	3051850675	3051.8507104000
ML02	334	1	stim1_on	3051964524	3051.9645431000
ML02	334	1	stim1_off	3052676866	3052.6768843000
ML02	334	1	response1	3053455414	3053.4554273000
ML02	334	2	stim2_on	3053752386	3053.7524050000
ML02	334	2	stim2_off	3054727496	3054.7275144000
ML02	334	2	response2	3055340911	3055.3409240000
ML02	334	0	trial_end	3055577637	3055.5776578000
ML02	335	0	trial_start	3057510242	3057.5102748000
ML02	335	0	fixation_on	3057510853	3057.5108653000
ML02	335	0	fixation_acquired	3058240231	3058.2402528000
ML02	335	1	stim1_on	3058327894	3058.3279112000
ML02	335	1	stim1_off	3059046298	3059.0463163000
ML02	335	1	response1	3059847774	3059.8477862000
ML02	335	2	stim2_on	3060113098	3060.1131170000
ML02	335	2	stim2_off	3061031718	3061.0317372000
ML02	335	2	response2	3061617216	3061.6172300000
ML02	335	0	trial_end	3061817561	3061.8175809000
ML02	336	0	trial_start	3063672498	3063.6725298000
ML02	336	0	fixation_on	3063673049	3063.6730600000
ML02	336	0	fixation_acquired	3064438983	3064.4389980000
ML02	336	1	stim1_on	3064541779	3064.5417955000
ML02	336	1	stim1_off	3065268581	3065.2685993000
ML02	336	1	response1	3066697887	3066.6978995000
ML02	336	2	stim2_on	3067011539	3067.0115595000
ML02	336	2	stim2_off	3068133266	3068.1332840000
ML02	336	2	response2	3068780814	3068.7808260000
ML02	336	0	trial_end	3068996212	3068.9962941000
ML02	337	0	trial_start	3070859209	3070.8592446000
ML02	337	0	fixation_on	3070860064	3070.8600806000
ML02	337	0	fixation_acquired	3071645966	3071.6459882000
ML02	337	1	stim1_on	3071749736	3071.7497824000
ML02	337	1	stim1_off	3072536515	3072.5365336000
ML02	337	1	response1	3073208801	3073.2088133000
ML02	337	2	stim2_on	3073507615	3073.5076329000
ML02	337	2	stim2_off	3074516611	3074.5166297000
ML02	337	2	response2	3075026786	3075.0268063000
ML02	337	0	trial_end	3075139205	3075.1392474000
ML02	338	0	trial_start	3076961918	3076.9619510000
ML02	338	0	fixation_on	3076962527	3076.9625382000
ML02	338	0	fixation_acquired	3077677769	3077.6777831000
ML02	338	1	stim1_on	3077775093	3077.7751120000
ML02	338	1	stim1_off	3078554810	3078.5548277000
ML02	338	1	response1	3079119770	3079.1197851000
ML02	338	2	stim2_on	3079232444	3079.2324613000
ML02	338	2	stim2_off	3080185225	3080.1852436000
ML02	338	2	response2	3081038649	3081.0386613000
ML02	338	0	trial_end	3081239413	3081.2394751000
ML02	339	0	trial_start	3083122904	3083.1229365000
ML02	339	0	fixation_on	3083123513	3083.1235262000
ML02	339	0	fixation_acquired	3083874851	3083.8748858000
ML02	339	1	stim1_on	3083988246	3083.9882650000
ML02	339	1	stim1_off	3084621746	3084.6217646000
ML02	339	1	response1	3085355907	3085.3559194000
ML02	339	2	stim2_on	3085699082	3085.6991013000
ML02	339	2	stim2_off	3086821913	3086.8219309000
ML02	339	2	response2	3087652203	3087.6522201000
ML02	339	0	trial_end	3087846176	3087.8461949000
ML02	340	0	trial_start	3089707910	3089.7079423000
ML02	340	0	fixation_on	3089708566	3089.7085791000
ML02	340	0	fixation_acquired	3090432928	3090.4329501000
ML02	340	1	stim1_on	3090539762	3090.5397813000
ML02	340	1	stim1_off	3091175782	3091.1758009000
ML02	340	1	response1	3091997731	3091.9977607000
ML02	340	2	stim2_on	3092285578	3092.2855983000
ML02	340	2	stim2_off	3093265200	3093.2652224000
ML02	340	2	response2	3093821513	3093.8215289000
ML02	340	0	trial_end	3094038710	3094.0387934000
ML02	340	0	block_feedback	3097303060	3097.3030839000
ML02	341	0	trial_start	3101368151	3101.3681827000
ML02	341	0	fixation_on	3101368678	3101.3686919000
ML02	341	0	fixation_acquired	3102368837	3102.3688588000
ML02	341	1	stim1_on	3102570081	3102.5701005000
ML02	341	1	stim1_off	3103322800	3103.3228189000
ML02	341	1	response1	3104063124	3104.0631368000
ML02	341	2	stim2_on	3104427291	3104.4273099000
ML02	341	2	stim2_off	3105378643	3105.3786614000
ML02	341	2	response2	3106137241	3106.1372764000
ML02	341	0	trial_end	3106360157	3106.3602406000
ML02	342	0	trial_start	3108244654	3108.2447009000
ML02	342	0	fixation_on	3108245231	3108.2452436000
ML02	342	0	fixation_acquired	3108971685	3108.9716995000
ML02	342	1	stim1_on	3109068658	3109.0686772000
ML02	342	1	stim1_off	3109856506	3109.8565238000
ML02	342	1	response1	3110493367	3110.4933814000
ML02	342	2	stim2_on	3110809408	3110.8094278000
ML02	342	2	stim2_off	3111838432	3111.8384641000
ML02	342	2	response2	3116172392	3116.1724059000
ML02	342	0	trial_end	3116327286	3116.3273694000
ML02	343	0	trial_start	3118189630	3118.1896612000
ML02	343	0	fixation_on	3118190136	3118.1901476000
ML02	343	0	fixation_acquired	3118912908	3118.9129219000
ML02	343	1	stim1_on	3119010036	3119.0100551000
ML02	343	1	stim1_off	3119753713	3119.7537311000
ML02	343	1	response1	3120324104	3120.3241200000
ML02	343	2	stim2_on	3120593379	3120.5933979000
ML02	343	2	stim2_off	3121671790	3121.6718086000
ML02	343	2	response2	3122322052	3122.3220668000
ML02	343	0	trial_end	3122534366	3122.5344469000
ML02	344	0	trial_start	3124418224	3124.4182544000
ML02	344	0	fixation_on	3124418752	3124.4187750000
ML02	344	0	fixation_acquired	3125179382	3125.1794318000
ML02	344	1	stim1_on	3125301286	3125.3013044000
ML02	344	1	stim1_off	3126047563	3126.0475812000
ML02	344	1	response1	3126830096	3126.8301236000
ML02	344	2	stim2_on	3127124654	3127.1246736000
ML02	344	2	stim2_off	3128307852	3128.3078706000
ML02	344	2	response2	3131423499	3131.4235137000
ML02	344	0	trial_end	3131609026	3131.6091089000
ML02	345	0	trial_start	3133508466	3133.5085129000
ML02	345	0	fixation_on	3133509000	3133.5090116000
ML02	345	0	fixation_acquired	3134276272	3134.2763276000
ML02	345	1	stim1_on	3134384020	3134.3840391000
ML02	345	1	stim1_off	3135177228	3135.1772458000
ML02	345	1	response1	3135799035	3135.7990495000
ML02	345	2	stim2_on	3136099883	3136.0999012000
ML02	345	2	stim2_off	3137055037	3137.0550558000
ML02	345	2	response2	3137816610	3137.8166264000
ML02	345	0	trial_end	3138069312	3138.0693929000
ML02	346	0	trial_start	3140028314	3140.0283452000
ML02	346	0	fixation_on	3140028832	3140.0288429000
ML02	346	0	fixation_acquired	3140813009	3140.8130229000
ML02	346	1	stim1_on	3140915856	3140.9158746000
ML02	346	1	stim1_off	3141713342	3141.7133605000
ML02	346	1	response1	3142315822	3142.3158365000
ML02	346	2	stim2_on	3142589984	3142.5900255000
ML02	346	2	stim2_off	3143604504	3143.6045228000
ML02	346	2	response2	3144119293	3144.1193087000
ML02	346	0	trial_end	3144313359	3144.3134420000
ML02	347	0	trial_start	3146225600	3146.2256310000
ML02	347	0	fixation_on	3146226115	3146.2261271000
ML02	347	0	fixation_acquired	3146977160	3146.9771965000
ML02	347	1	stim1_on	3147098174	3147.0981927000
ML02	347	1	stim1_off	3147764374	3147.7643922000
ML02	347	1	response1	3152727290	3152.7273174000
ML02	347	2	stim2_on	3153036731	3153.0367505000
ML02	347	2	stim2_off	3153971354	3153.9713728000
ML02	347	2	response2	3154472966	3154.4729804000
ML02	347	0	trial_end	3154649216	3154.6492976000
ML02	348	0	trial_start	3156555461	3156.5555151000
ML02	348	0	fixation_on	3156556274	3156.5562879000
ML02	348	0	fixation_acquired	3157346848	3157.3468701000
ML02	348	1	stim1_on	3157456421	3157.4564420000
ML02	348	1	stim1_off	3158096648	3158.0966660000
ML02	348	1	response1	3163327243	3163.3272624000
ML02	348	2	stim2_on	3163569414	3163.5694311000
ML02	348	2	stim2_off	3164748807	3164.7488256000
ML02	348	2	response2	3165383366	3165.3833798000
ML02	348	0	trial_end	3165610050	3165.6101344000
ML02	349	0	trial_start	3167528648	3167.5286805000
ML02	349	0	fixation_on	3167529228	3167.5292418000
ML02	349	0	fixation_acquired	3168297612	3168.2976462000
ML02	349	1	stim1_on	3168406080	3168.4060990000
ML02	349	1	stim1_off	3169146405	3169.1464246000
ML02	349	1	response1	3170183605	3170.1836185000
ML02	349	2	stim2_on	3170523349	3170.5233749000
ML02	349	2	stim2_off	3171691483	3171.6915010000
ML02	349	2	response2	3173958682	3173.9587046000
ML02	349	0	trial_end	3174180221	3174.1803001000
ML02	350	0	trial_start	3176176897	3176.1769279000
ML02	350	0	fixation_on	3176177416	3176.1774289000
ML02	350	0	fixation_acquired	3177003851	3177.0038737000
ML02	350	1	stim1_on	3177121780	3177.1218008000
ML02	350	1	stim1_off	3177888163	3177.8881808000
ML02	350	1	response1	3178461719	3178.4617349000
ML02	350	2	stim2_on	3178713804	3178.7138248000
ML02	350	2	stim2_off	3179616183	3179.6162015000
ML02	350	2	response2	3180381408	3180.3814202000
ML02	350	0	trial_end	3180617466	3180.6175325000
ML02	350	0	block_feedback	3182630771	3182.6307964000
ML02	350	0	break_start	3183884829	3183.8848875000
ML02	350	0	break_end	3185500726	3185.5007637000
ML02	351	0	trial_start	3185501539	3185.5015540000
ML02	351	0	fixation_on	3185501784	3185.5017930000
ML02	351	0	fixation_acquired	3186097035	3186.0970587000
ML02	351	1	stim1_on	3186177325	3186.1773448000
ML02	351	1	stim1_off	3186946793	3186.9468118000
ML02	351	1	response1	3187714473	3187.7144861000
ML02	351	2	stim2_on	3187967713	3187.9677331000
ML02	351	2	stim2_off	3189043173	3189.0432092000
ML02	351	2	response2	3189756138	3189.7561527000
ML02	351	0	trial_end	3189973730	3189.9738529000
ML02	352	0	trial_start	3191907413	3191.9074439000
ML02	352	0	fixation_on	3191907999	3191.9080123000
ML02	352	0	fixation_acquired	3192726903	3192.7269384000
ML02	352	1	stim1_on	3192849118	3192.8491519000
ML02	352	1	stim1_off	3193474684	3193.4747021000
ML02	352	1	response1	3194425903	3194.4259191000
ML02	352	2	stim2_on	3194742865	3194.7428838000
ML02	352	2	stim2_off	3195854264	3195.8542829000
ML02	352	2	response2	3196408075	3196.4080872000
ML02	352	0	trial_end	3196613860	3196.6138804000
ML02	353	0	trial_start	3198521725	3198.5218301000
ML02	353	0	fixation_on	3198523034	3198.5230476000
ML02	353	0	fixation_acquired	3199281689	3199.2817115000
ML02	353	1	stim1_on	3199367681	3199.3677016000
ML02	353	1	stim1_off	3199982221	3199.9822412000
ML02	353	1	response1	3200961766	3200.9617807000
ML02	353	2	stim2_on	3201226110	3201.2261265000
ML02	353	2	stim2_off	3202163344	3202.1633621000
ML02	353	2	response2	3203641991	3203.6420033000
ML02	353	0	trial_end	3203846772	3203.8468560000
ML02	354	0	trial_start	3205781032	3205.7811257000
ML02	354	0	fixation_on	3205781891	3205.7819017000
ML02	354	0	fixation_acquired	3206572767	3206.5727893000
ML02	354	1	stim1_on	3206685920	3206.6859386000
ML02	354	1	stim1_off	3207376854	3207.3768733000
ML02	354	1	response1	3207971942	3207.9719574000
ML02	354	2	stim2_on	3208257575	3208.2575939000
ML02	354	2	stim2_off	3209430731	3209.4307497000
ML02	354	2	response2	3214840065	3214.8400788000
ML02	354	0	trial_end	3215047168	3215.0472557000
ML02	355	0	trial_start	3217008011	3217.0080404000
ML02	355	0	fixation_on	3217008560	3217.0085733000
ML02	355	0	fixation_acquired	3217866309	3217.8663456000
ML02	355	1	stim1_on	3217988567	3217.9885994000
ML02	355	1	stim1_off	3218665202	3218.6652204000
ML02	355	1	response1	3219625875	3219.6258877000
ML02	355	2	stim2_on	3219910109	3219.9101303000
ML02	355	2	stim2_off	3220959114	3220.9591333000
ML02	355	2	response2	3221809117	3221.8091345000
ML02	355	0	trial_end	3221984469	3221.9844886000
ML02	356	0	trial_start	3223869242	3223.8692725000
ML02	356	0	fixation_on	3223869770	3223.8697805000
ML02	356	0	fixation_acquired	3224649344	3224.6493790000
ML02	356	1	stim1_on	3224770895	3224.7709138000
ML02	356	1	stim1_off	3225512271	3225.5122881000
ML02	356	1	response1	3227072382	3227.0723944000
ML02	356	2	stim2_on	3227348578	3227.3485985000
ML02	356	2	stim2_off	3228471507	3228.4715251000
ML02	356	2	response2	3229120895	3229.1209154000
ML02	356	0	trial_end	3229333904	3229.3339843000
ML02	357	0	trial_start	3231250360	3231.2504232000
ML02	357	0	fixation_on	3231250925	3231.2509385000
ML02	357	0	fixation_acquired	3232094496	3232.0945323000
ML02	357	1	stim1_on	3232205272	3232.2052915000
ML02	357	1	stim1_off	3232842619	3232.8426385000
ML02	357	1	response1	3233719444	3233.7194711000
ML02	357	2	stim2_on	3234075574	3234.0756119000
ML02	357	2	stim2_off	3235275233	3235.2752514000
ML02	357	2	response2	3235898451	3235.8984633000
ML02	357	0	trial_end	3236141332	3236.1413514000
ML02	358	0	trial_start	3238075827	3238.0758571000
ML02	358	0	fixation_on	3238076385	3238.0763981000
ML02	358	0	fixation_acquired	3238915629	3238.9156513000
ML02	358	1	stim1_on	3239022234	3239.0222529000
ML02	358	1	stim1_off	3239678195	3239.6782125000
ML02	358	1	response1	3240455912	3240.4559239000
ML02	358	2	stim2_on	3240818147	3240.8182017000
ML02	358	2	stim2_off	3242018585	3242.0186030000
ML02	358	2	response2	3242638856	3242.6388687000
ML02	358	0	trial_end	3242856484	3242.8565036000
ML02	359	0	trial_start	3244796227	3244.7962739000
ML02	359	0	fixation_on	3244796831	3244.7968438000
ML02	359	0	fixation_acquired	3245627042	3245.6270801000
ML02	359	1	stim1_on	3245748466	3245.7484873000
ML02	359	1	stim1_off	3246498402	3246.4984205000
ML02	359	1	response1	3247075087	3247.0751021000
ML02	359	2	stim2_on	3247168017	3247.1680390000
ML02	359	2	stim2_off	3248347044	3248.3470789000
ML02	359	2	response2	3248798641	3248.7986562000
ML02	359	0	trial_end	3248873858	3248.8738780000
ML02	360	0	trial_start	3250746670	3250.7467560000
ML02	360	0	fixation_on	3250747356	3250.7473691000
ML02	360	0	fixation_acquired	3251570338	3251.5703517000
ML02	360	1	stim1_on	3251662865	3251.6628847000
ML02	360	1	stim1_off	3252520686	3252.5207051000
ML02	360	1	response1	3253070670	3253.0706851000
ML02	360	2	stim2_on	3253204416	3253.2044351000
ML02	360	2	stim2_off	3254148986	3254.1490044000
ML02	360	2	response2	3254794069	3254.7940878000
ML02	360	0	trial_end	3255010586	3255.0106227000
ML02	360	0	block_feedback	3256902512	3256.9025363000
ML02	361	0	trial_start	3260371799	3260.3718482000
ML02	361	0	fixation_on	3260372438	3260.3724507000
ML02	361	0	fixation_acquired	3261366550	3261.3665719000
ML02	361	1	stim1_on	3261590913	3261.5909326000
ML02	361	1	stim1_off	3262445436	3262.4454544000
ML02	361	1	response1	3262989901	3262.9899161000
ML02	361	2	stim2_on	3263186269	3263.1862875000
ML02	361	2	stim2_off	3264185199	3264.1852179000
ML02	361	2	response2	3264712912	3264.7129274000
ML02	361	0	trial_end	3264895321	3264.8953397000
ML02	362	0	trial_start	3266828505	3266.8285380000
ML02	362	0	fixation_on	3266829130	3266.8291422000
ML02	362	0	fixation_acquired	3267689116	3267.6891309000
ML02	362	1	stim1_on	3267800618	3267.8006347000
ML02	362	1	stim1_off	3268477950	3268.4779686000
ML02	362	1	response1	3269254410	3269.2544253000
ML02	362	2	stim2_on	3269572282	3269.5723003000
ML02	362	2	stim2_off	3270601257	3270.6012750000
ML02	362	2	response2	3271177148	3271.1771623000
